stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
"51735","51735",Cedar St + Chestnut St,37.875923,-122.288428,,"","","","","","0",""
"50234","50234",Cedar St + Cornell Av,37.87548,-122.291647,,"","","","","","0",""
"54501","54501",Cedar St + Cornell Av,37.875636,-122.291355,,"","","","","","0",""
"55241","55241",Cedar St + Sacramento St,37.876695,-122.283023,,"","","","","","0",""
"55327","55327",Cedar St + San Pablo Av,37.875356,-122.293903,,"","","","","","0",""
"56144","56144",Cedar St + San Pablo Av,37.875202,-122.29376,,"","","","","","0",""
"59859","59859",Centennial Dr + Lawrence Hall Of Science,37.880352,-122.246738,,"","","","","","0",""
"50991","50991",Centennial Dr + Parking Lot,37.881104,-122.246038,,"","","","","","0",""
"57082","57082",Centennial Dr + Parking Lot,37.880416,-122.246653,,"","","","","","0",""
"59921","59921",Center St + Circle Av,37.699237,-122.061516,,"","","","","","0",""
"53954","53954",Center St + Circle Av,37.699354,-122.061342,,"","","","","","0",""
"51081","51081",Center St + David St,37.695957,-122.06207,,"","","","","","0",""
"53643","53643",Center St + David St,37.695682,-122.061965,,"","","","","","0",""
"58611","58611",Center St + Fernwood Ct,37.685652,-122.063427,,"","","","","","0",""
"58399","58399",Center St + Fernwood Ct,37.685009,-122.063482,,"","","","","","0",""
"53432","53432",Center St + Grove Way,37.690117,-122.062466,,"","","","","","0",""
"54788","54788",Center St + Heyer Av,37.703468,-122.060794,,"","","","","","0",""
"57716","57716",Center St + P And R Lot,37.691217,-122.062387,,"","","","","","0",""
"54539","54539",Center St + Ravenwood Pl,37.694523,-122.062182,,"","","","","","0",""
"54139","54139",Center St + Shattuck Av (Downtown Berkeley BART),37.870312,-122.26857,,"","","","","","0",""
"54233","54233",Central Av + 8th St,37.77143,-122.273254,,"","","","","","0",""
"54330","54330",Central Av + 8th St,37.771233,-122.273248,,"","","","","","0",""
"59451","59451",Central Av + Belmont Av,37.901401,-122.307449,,"","","","","","0",""
"56577","56577",Central Av + Belmont Av,37.901524,-122.307547,,"","","","","","0",""
"53959","53959",Central Av + Birch St,37.533842,-122.02184,,"","","","","","0",""
"57540","57540",Central Av + Birch St,37.533749,-122.021517,,"","","","","","0",""
"52033","52033",Central Av + Carlson Blvd,37.901934,-122.305004,,"","","","","","0",""
"57310","57310",Central Av + Cedar Blvd,37.536617,-122.019126,,"","","","","","0",""
"57119","57119",Central Av + Cedar Blvd,37.53658,-122.019608,,"","","","","","0",""
"58290","58290",Central Av + Cherry St,37.529523,-122.024929,,"","","","","","0",""
"51109","51109",Central Av + Cherry St,37.52817,-122.026481,,"","","","","","0",""
"56383","56383",Central Av + Morton Av,37.522222,-122.031558,,"","","","","","0",""
"55091","55091",Central Av + Morton Av,37.521981,-122.031511,,"","","","","","0",""
"57470","57470",Central Av + Pierce St,37.901079,-122.309407,,"","","","","","0",""
"52544","52544",Central Av + San Pablo Av,37.902343,-122.303107,,"","","","","","0",""
"52066","52066",Central Av + San Pablo Av,37.902316,-122.302929,,"","","","","","0",""
"59676","59676",Central Av + Sycamore St,37.524848,-122.029099,,"","","","","","0",""
"57910","57910",Central Av + Sycamore St,37.525076,-122.028606,,"","","","","","0",""
"53365","53365",Central Av + Webster St,37.771353,-122.276397,,"","","","","","0",""
"50601","50601",Central Av + Yosemite Av,37.901748,-122.305328,,"","","","","","0",""
"50429","50429",Central Park Dr + Lake Anza,37.89975,-122.255777,,"","","","","","0",""
"59213","59213",Central Park Dr + Wildcat Canyon Rd,37.896148,-122.255805,,"","","","","","0",""
"50238","50238",Chabot College,37.643406,-122.105045,,"","","","","","0",""
"50239","50239",Chabot College,37.643204,-122.105125,,"","","","","","0",""
"50262","50262",Chabot Space And Science Center,37.818201,-122.180263,,"","","","","","0",""
"58996","58996",Challenger Dr + Atlantic Av,37.781464,-122.270789,,"","","","","","0",""
"55430","55430",Challenger Dr + Marina Village Pkwy,37.782344,-122.271734,,"","","","","","0",""
"55088","55088",Chatham Rd + 13th Av (Edna Brewer Middle School),37.802839,-122.230642,,"","","","","","0",""
"55060","55060",Chatham Rd + Bruce St,37.801653,-122.229036,,"","","","","","0",""
"58500","58500",Chatham Rd + Park Blvd,37.804234,-122.232611,,"","","","","","0",""
"56636","56636",Cherry St + Central Av,37.528255,-122.025118,,"","","","","","0",""
"52116","52116",Cherry St + Jasmine Av,37.521718,-122.011831,,"","","","","","0",""
"59710","59710",Cherry St + Jasmine Av,37.521269,-122.011614,,"","","","","","0",""
"54080","54080",Cherry St + Moores Av,37.523424,-122.015135,,"","","","","","0",""
"57101","57101",Cherry St + Moores Av,37.52318,-122.015155,,"","","","","","0",""
"57212","57212",Cherry St + Robertson Av,37.527144,-122.022305,,"","","","","","0",""
"55092","55092",Cherry St + Robertson Av,37.526872,-122.022352,,"","","","","","0",""
"53312","53312",Cherry St + Smith Av,37.525052,-122.018825,,"","","","","","0",""
"55093","55093",Cherry St + Smith Av,37.525247,-122.018652,,"","","","","","0",""
"51941","51941",Christie Av + 59th St,37.841324,-122.294933,,"","","","","","0",""
"52785","52785",Christie Av + 64th St,37.844598,-122.295946,,"","","","","","0",""
"53734","53734",Christie Av + 65th St,37.846048,-122.296401,,"","","","","","0",""
"51163","51163",Christie Av + 65th St,37.845658,-122.296453,,"","","","","","0",""
"51696","51696",Christie Av at Public Market,37.842666,-122.295355,,"","","","","","0",""
"50148","50148",Christie Av + Pacific Park Plaza,37.842652,-122.295508,,"","","","","","0",""
"58617","58617",Christie St + Powell Street Plaza Shopping Center,37.837433,-122.29449,,"","","","","","0",""
"56855","56855",Christy St + Curie St,37.504158,-121.969206,,"","","","","","0",""
"59844","59844",Church Ln + Dover Av,37.957526,-122.34156,,"","","","","","0",""
"54571","54571",Church Ln + El Portal Dr,37.962557,-122.336262,,"","","","","","0",""
"54540","54540",Church Ln + El Portal Dr,37.96255,-122.336448,,"","","","","","0",""
"50448","50448",Church Ln + San Pablo Adult Senior Center,37.957557,-122.34121,,"","","","","","0",""
"51448","51448",Church Ln + San Pablo Av,37.959122,-122.33975,,"","","","","","0",""
"52205","52205",Church Ln + San Pablo Av,37.958469,-122.340639,,"","","","","","0",""
"52284","52284",Church Ln + St Joseph Cemetery,37.961025,-122.337448,,"","","","","","0",""
"52448","52448",Church Ln + St Joseph Cemetery,37.961046,-122.337134,,"","","","","","0",""
"54572","54572",Church Ln + Villa Dr,37.956289,-122.342445,,"","","","","","0",""
"55683","55683",Church Ln + Willow Rd,37.95965,-122.339378,,"","","","","","0",""
"53630","53630",Church Ln + Willow Rd,37.959932,-122.338777,,"","","","","","0",""
"55702","55702",City Center Dr + Centennial Hall,37.679526,-122.081914,,"","","","","","0",""
"51710","51710",City Center Dr + Centennial Hall,37.679521,-122.081675,,"","","","","","0",""
"59644","59644",City Center Dr + Foothill Blvd,37.680446,-122.084805,,"","","","","","0",""
"55943","55943",City Center Dr + Foothill Blvd (North Jctn),37.68034,-122.084622,,"","","","","","0",""
"54212","54212",Civic Center Dr + BART Way,37.55516,-121.978157,,"","","","","","0",""
"55965","55965",Civic Center Dr + Mowry Av (Washington Hospital),37.556459,-121.980354,,"","","","","","0",""
"51279","51279",Civic Center Dr + Mowry Av (Washington Hospital),37.555856,-121.979695,,"","","","","","0",""
"55693","55693",Civic Center Dr + Stevenson Blvd,37.5522,-121.972135,,"","","","","","0",""
"51275","51275",Civic Center Dr + Stevenson Blvd,37.552473,-121.972103,,"","","","","","0",""
"51671","51671",Civic Center Dr + Walnut Av,37.553943,-121.975245,,"","","","","","0",""
"56002","56002",Civic Center Dr + Walnut Av,37.55363,-121.975125,,"","","","","","0",""
"57115","57115",Claremont Av + Ashby Av,37.85839,-122.244937,,"","","","","","0",""
"58830","58830",Claremont Av + Ashby Av,37.858197,-122.245345,,"","","","","","0",""
"57118","57118",Claremont Av + Eton Av,37.852445,-122.249976,,"","","","","","0",""
"57228","57228",Claremont Av + Eton Ct,37.852177,-122.249954,,"","","","","","0",""
"50432","50432",Claremont Av + Hazel Rd,37.856285,-122.246638,,"","","","","","0",""
"51614","51614",Claremont Av + Mystic St,37.850753,-122.251373,,"","","","","","0",""
"54426","54426",Claremont Av + Mystic St,37.850868,-122.25101,,"","","","","","0",""
"50911","50911",Claremont Av + The Uplands,37.854324,-122.248245,,"","","","","","0",""
"55762","55762",Claremont Av + Webster St,37.856225,-122.246924,,"","","","","","0",""
"55763","55763",Claremont Av + Woolsey St,37.854115,-122.248625,,"","","","","","0",""
"51432","51432",Claremont Blvd + Garber St,37.860505,-122.245636,,"","","","","","0",""
"55810","55810",Coelho Dr + Mooney Av,37.698392,-122.12475,,"","","","","","0",""
"55311","55311",Coelho Dr + Mooney Av,37.698266,-122.124512,,"","","","","","0",""
"51507","51507",College Av + Alcatraz Av,37.851618,-122.252364,,"","","","","","0",""
"51508","51508",College Av + Alcatraz Av,37.85093,-122.252567,,"","","","","","0",""
"55955","55955",College Av + Ashby Av,37.857287,-122.252988,,"","","","","","0",""
"55991","55991",College Av + Ashby Av,37.856824,-122.253115,,"","","","","","0",""
"53311","53311",College Av + Broadway,37.836855,-122.251216,,"","","","","","0",""
"55331","55331",College Av + Broadway,37.836724,-122.251347,,"","","","","","0",""
"50955","50955",College Av + Chabot Rd,37.847032,-122.25197,,"","","","","","0",""
"56288","56288",College Av + Chabot Rd,37.847199,-122.252132,,"","","","","","0",""
"57877","57877",College Av + Claremont Av,37.848778,-122.252294,,"","","","","","0",""
"51506","51506",College Av + Claremont Av,37.850062,-122.252308,,"","","","","","0",""
"50600","50600",College Av + Derby St,37.861896,-122.253597,,"","","","","","0",""
"59977","59977",College Av + Derby St,37.862027,-122.253482,,"","","","","","0",""
"52223","52223",College Av + Haste St,37.866775,-122.254045,,"","","","","","0",""
"52244","52244",College Av + Haste St,37.866707,-122.2542,,"","","","","","0",""
"51524","51524",College Av + Lawton Av,37.841927,-122.251623,,"","","","","","0",""
"56969","56969",College Av + Lawton Av,37.842791,-122.251538,,"","","","","","0",""
"51509","51509",College Av + Manila Av,37.839747,-122.251371,,"","","","","","0",""
"55644","55644",College Av + Manila Av,37.840021,-122.251261,,"","","","","","0",""
"54327","54327",College Av + Miles Av,37.844542,-122.251966,,"","","","","","0",""
"59959","59959",College Av + Miles Av (Claremont Middle School),37.845483,-122.25182,,"","","","","","0",""
"56656","56656",College Av + Oak Grove Av (Opp. Claremont Mid. Sch.),37.845724,-122.251995,,"","","","","","0",""
"51582","51582",College Av + Parker St,37.863357,-122.253751,,"","","","","","0",""
"57774","57774",College Av + Parker St,37.864177,-122.253712,,"","","","","","0",""
"51188","51188",College Av + Rockridge BART Station,37.84455,-122.251687,,"","","","","","0",""
"57655","57655",College Av + Russell St,37.858591,-122.253268,,"","","","","","0",""
"51199","51199",College Av + Russell St,37.858815,-122.253145,,"","","","","","0",""
"52323","52323",College Av + Woolsey St,37.854163,-122.252703,,"","","","","","0",""
"56585","56585",College Av + Woolsey St,37.853701,-122.252821,,"","","","","","0",""
"56899","56899",College Ln + Mission Bell Dr,37.96879,-122.342901,,"","","","","","0",""
"58780","58780",Colusa Av + Curry Av,37.902995,-122.288669,,"","","","","","0",""
"51059","51059",Colusa Av + Curry Av,37.902874,-122.288523,,"","","","","","0",""
"52625","52625",Colusa Av + Fairmount Av,37.903894,-122.290768,,"","","","","","0",""
"59882","59882",Colusa Av + Lynn Av,37.900865,-122.288409,,"","","","","","0",""
"51061","51061",Colusa Av + Lynn Av,37.900983,-122.288292,,"","","","","","0",""
"50560","50560",Colusa Av + Oak View Av,37.899639,-122.287425,,"","","","","","0",""
"58116","58116",Colusa Av + Oak View Av,37.899485,-122.286733,,"","","","","","0",""
"53410","53410",Colusa Av + Tacoma Av,37.893159,-122.28032,,"","","","","","0",""
"51277","51277",Colusa Av + Thousand Oaks Blvd,37.896677,-122.285409,,"","","","","","0",""
"57338","57338",Colusa Av + Thousand Oaks Blvd,37.89648,-122.28511,,"","","","","","0",""
"51677","51677",Colusa Av + Thousand Oaks School,37.892254,-122.28013,,"","","","","","0",""
"52377","52377",Colusa Av + Vincente Av,37.894703,-122.28281,,"","","","","","0",""
"56410","56410",Colusa Av + Vincente Av,37.894565,-122.282379,,"","","","","","0",""
"57356","57356",Colusa Av + Visalia Av,37.898634,-122.285649,,"","","","","","0",""
"51167","51167",Colusa Av + Visalia Av,37.898196,-122.285657,,"","","","","","0",""
"56662","56662",Contra Costa College,37.970986,-122.340149,,"","","","","","0",""
"50503","50503",Contra Costa College,37.971041,-122.34035,,"","","","","","0",""
"55959","55959",Contra Costa College,37.970852,-122.340253,,"","","","","","0",""
"58441","58441",Contra Costa College,37.970909,-122.340413,,"","","","","","0",""
"55888","55888",Contra Costa College,37.971079,-122.339875,,"","","","","","0",""
"53733","53733",Contra Costa College,37.970847,-122.339928,,"","","","","","0",""
"56262","56262",Contra Costa College,37.971401,-122.340051,,"","","","","","0",""
"54442","54442",Contra Costa College,37.971249,-122.339883,,"","","","","","0",""
"55114","55114",Contra Costa College,37.970695,-122.340387,,"","","","","","0",""
"56561","56561",C St + Foothill Blvd (1st St),37.673293,-122.079536,,"","","","","","0",""
"57811","57811",C St + Main St,37.672162,-122.081037,,"","","","","","0",""
"55050","55050",C St + Mission Blvd,37.670918,-122.08306,,"","","","","","0",""
"56160","56160",Curie St + Boscell Av,37.500817,-121.972144,,"","","","","","0",""
"56380","56380",Curie St + S Pacific Commons Blvd,37.502336,-121.970339,,"","","","","","0",""
"54574","54574",Cutting Blvd + Carlson Blvd,37.925324,-122.337843,,"","","","","","0",""
"55123","55123",Cutting Blvd + Harbour Way S,37.925119,-122.359552,,"","","","","","0",""
"56614","56614",Cutting Blvd + Harbour Way S,37.925322,-122.359402,,"","","","","","0",""
"54848","54848",Cutting Blvd + Marina Way S,37.925103,-122.355499,,"","","","","","0",""
"52528","52528",Cutting Blvd + Marina Way S,37.925304,-122.356247,,"","","","","","0",""
"52306","52306",Cutting Blvd + Ohlone Greenway (Del Norte BART),37.926219,-122.316971,,"","","","","","0",""
"52307","52307",Cutting Blvd + Ohlone Greenway (Del Norte BART),37.926072,-122.31724,,"","","","","","0",""
"59883","59883",Cutting Blvd + Peerless Av,37.925278,-122.319688,,"","","","","","0",""
"55714","55714",Cutting Blvd + S 17th St,37.925303,-122.352895,,"","","","","","0",""
"58578","58578",Cutting Blvd + S 17th St,37.925104,-122.353213,,"","","","","","0",""
"50833","50833",Cutting Blvd + S 20th St,37.925295,-122.35069,,"","","","","","0",""
"51995","51995",Cutting Blvd + S 20th St,37.925096,-122.350553,,"","","","","","0",""
"54456","54456",Cutting Blvd + S 23rd St,37.925091,-122.347269,,"","","","","","0",""
"55135","55135",Cutting Blvd + S 23rd St,37.925319,-122.347412,,"","","","","","0",""
"50565","50565",Cutting Blvd + S 26th St,37.92532,-122.344518,,"","","","","","0",""
"56676","56676",Cutting Blvd + S 26th St,37.92508,-122.344842,,"","","","","","0",""
"51518","51518",Cutting Blvd + S 31st St,37.925071,-122.339646,,"","","","","","0",""
"54494","54494",Cutting Blvd + S 35th St,37.925171,-122.336223,,"","","","","","0",""
"53386","53386",Cutting Blvd + S 36th St,37.925412,-122.335537,,"","","","","","0",""
"55383","55383",Cutting Blvd + S 37th St,37.925268,-122.333767,,"","","","","","0",""
"54244","54244",Cutting Blvd + S 38th St,37.925481,-122.333694,,"","","","","","0",""
"58848","58848",Cutting Blvd + S 41st St,37.925376,-122.330827,,"","","","","","0",""
"58989","58989",Cutting Blvd + S 41st St,37.925576,-122.331106,,"","","","","","0",""
"55012","55012",Cutting Blvd + S 45th St (Kennedy Sr High School),37.925417,-122.327347,,"","","","","","0",""
"54548","54548",Cutting Blvd + S 45th St (Kennedy Sr High School),37.925604,-122.327018,,"","","","","","0",""
"56698","56698",Cutting Blvd + S 49th St,37.925583,-122.323224,,"","","","","","0",""
"50199","50199",Cutting Blvd + S 49th St,37.925396,-122.323219,,"","","","","","0",""
"53544","53544",Cutting Blvd + San Pablo Av,37.925542,-122.319269,,"","","","","","0",""
"56998","56998",Cutting Blvd + Spring St,37.925314,-122.340154,,"","","","","","0",""
"55138","55138",Dana St + Haste St,37.865815,-122.260993,,"","","","","","0",""
"50360","50360",Davis St + Alvarado St,37.722925,-122.164146,,"","","","","","0",""
"57254","57254",Davis St + Alvarado St,37.723019,-122.163187,,"","","","","","0",""
"51879","51879",Davis St + Clarke St,37.725047,-122.158908,,"","","","","","0",""
"55419","55419",Davis St + Douglas Dr,37.721259,-122.170361,,"","","","","","0",""
"52126","52126",Davis St + Frederick Rd,37.720525,-122.172958,,"","","","","","0",""
"50390","50390",Davis St + Orchard Av,37.722372,-122.16583,,"","","","","","0",""
"58447","58447",Davis St + Orchard Av,37.722213,-122.165425,,"","","","","","0",""
"55713","55713",Davis St + Pierce Av (Douglas Dr),37.721052,-122.170134,,"","","","","","0",""
"50620","50620",Davis St + Preda St,37.721732,-122.168461,,"","","","","","0",""
"59210","59210",Davis St + Wayne Av,37.721651,-122.167715,,"","","","","","0",""
"55413","55413",Decoto Rd + 3rd St,37.601115,-122.016513,,"","","","","","0",""
"55877","55877",Decoto Rd + Alvarado-Niles Rd,37.586601,-122.021971,,"","","","","","0",""
"56762","56762",Decoto Rd + Alvarado-Niles Rd,37.586541,-122.021692,,"","","","","","0",""
"56250","56250",Decoto Rd + Brookmill Dr,37.574771,-122.028604,,"","","","","","0",""
"55120","55120",Decoto Rd + Brookmill Dr,37.574734,-122.029102,,"","","","","","0",""
"51313","51313",Decoto Rd + Cabrillo Dr,37.566521,-122.035995,,"","","","","","0",""
"52911","52911",Decoto Rd + Cabrillo Dr,37.566609,-122.036344,,"","","","","","0",""
"54720","54720",Decoto Rd + Clover St (Royal Ann Dr),37.580556,-122.023761,,"","","","","","0",""
"54113","54113",Decoto Rd + Depot Rd,37.595544,-122.018492,,"","","","","","0",""
"54730","54730",Decoto Rd + Eleventh St,37.593952,-122.019375,,"","","","","","0",""
"50872","50872",Decoto Rd + Eleventh St,37.594066,-122.019027,,"","","","","","0",""
"55819","55819",Decoto Rd + Fourth St,37.600181,-122.017165,,"","","","","","0",""
"50501","50501",Decoto Rd + Fremont Blvd,37.571627,-122.031504,,"","","","","","0",""
"53338","53338",Decoto Rd + Meyers Dr,37.590181,-122.02072,,"","","","","","0",""
"51561","51561",Decoto Rd + Mount Palomar Ct,37.572749,-122.030892,,"","","","","","0",""
"54232","54232",Decoto Rd + Ozark River Way,37.568856,-122.034007,,"","","","","","0",""
"55056","55056",Decoto Rd + Ozark River Way,37.56833,-122.034919,,"","","","","","0",""
"57708","57708",Decoto Rd + Perry Rd,37.583326,-122.02278,,"","","","","","0",""
"55295","55295",Decoto Rd + Perry Rd,37.582837,-122.023266,,"","","","","","0",""
"50252","50252",Decoto Rd + Royal Ann Dr (Clover St),37.580981,-122.023916,,"","","","","","0",""
"56770","56770",Decoto Rd + Seventh St,37.597732,-122.01802,,"","","","","","0",""
"55896","55896",Decoto Rd + Seventh St,37.597397,-122.017837,,"","","","","","0",""
"57718","57718",Decoto Rd + Union Square,37.590314,-122.020371,,"","","","","","0",""
"53130","53130",Delano St + Ashland Av,37.693222,-122.119267,,"","","","","","0",""
"50778","50778",Delano St + Ashland Av,37.693094,-122.119222,,"","","","","","0",""
"54573","54573",Del Camino Dr + Mission Bell Dr,37.969878,-122.342889,,"","","","","","0",""
"58442","58442",Del Camino Dr + Rivers St,37.971546,-122.342288,,"","","","","","0",""
"56276","56276",Depot Rd + Clawiter Rd,37.638685,-122.120098,,"","","","","","0",""
"55801","55801",Depot Rd + Clawiter Rd,37.638556,-122.119371,,"","","","","","0",""
"50340","50340",Depot Rd + Connecticut St,37.63809,-122.129461,,"","","","","","0",""
"56126","56126",Depot Rd + Connecticut St,37.638245,-122.129108,,"","","","","","0",""
"50810","50810",Depot Rd + Foley St,37.638113,-122.132077,,"","","","","","0",""
"55709","55709",Depot Rd + Industrial Blvd,37.638725,-122.118245,,"","","","","","0",""
"51810","51810",Depot Rd + Viking St,37.638297,-122.124432,,"","","","","","0",""
"51450","51450",Depot Rd + Viking St,37.63845,-122.125271,,"","","","","","0",""
"51510","51510",Derby St + Claremont Blvd,37.862529,-122.247097,,"","","","","","0",""
"58860","58860",Derby St + Claremont Blvd,37.862424,-122.247281,,"","","","","","0",""
"50938","50938",D St + 2nd St,37.673366,-122.076931,,"","","","","","0",""
"55703","55703",D St + 2nd St,37.673263,-122.077301,,"","","","","","0",""
"50140","50140",D St + 5th St,37.675642,-122.072361,,"","","","","","0",""
"53306","53306",D St + 5th St,37.675724,-122.072502,,"","","","","","0",""
"55706","55706",D St + 6th St,37.67639,-122.070534,,"","","","","","0",""
"52358","52358",D St + 7th St,37.677038,-122.068293,,"","","","","","0",""
"53309","53309",D St + 7th St,37.677122,-122.068422,,"","","","","","0",""
"50335","50335",D St + Atherton St,37.668785,-122.084227,,"","","","","","0",""
"58004","58004",D St + Dexter Ct,37.67967,-122.059182,,"","","","","","0",""
"54680","54680",D St + Dexter Way,37.679426,-122.059413,,"","","","","","0",""
"55360","55360",D St + Grand St,37.666483,-122.087612,,"","","","","","0",""
"56125","56125",D St + Kings Ct,37.67626,-122.070573,,"","","","","","0",""
"51658","51658",D St + Madeiros Av,37.679559,-122.055975,,"","","","","","0",""
"51981","51981",D St + Mayville Dr,37.679146,-122.053516,,"","","","","","0",""
"51772","51772",D St + Mayville Dr,37.679395,-122.054119,,"","","","","","0",""
"55390","55390",D St + Meek Av,37.664472,-122.087511,,"","","","","","0",""
"51722","51722",D St + Meek Av,37.663914,-122.087796,,"","","","","","0",""
"54830","54830",D St + Twin Creeks Ct (Opp. San Felipe Park),37.678831,-122.061313,,"","","","","","0",""
"54820","54820",D St + Twin Creeks Ct (San Felipe Park),37.678949,-122.061371,,"","","","","","0",""
"55421","55421",D St + Valley St,37.674467,-122.075402,,"","","","","","0",""
"53316","53316",D St + Valley St,37.674877,-122.07495,,"","","","","","0",""
"52333","52333",Durant Av + College Av,37.868302,-122.254628,,"","","","","","0",""
"57555","57555",Durant Av + Dana St,37.867422,-122.261417,,"","","","","","0",""
"51606","51606",Durant Av + Dana St,37.867491,-122.260844,,"","","","","","0",""
"51584","51584",Durant Av + Ellsworth St,37.867201,-122.263217,,"","","","","","0",""
"51835","51835",Durant Av + Shattuck Av,37.866695,-122.267151,,"","","","","","0",""
"51579","51579",Durant Av + Telegraph Av,37.867839,-122.25864,,"","","","","","0",""
"56450","56450",Dwight Crescent + 7th St,37.860456,-122.294436,,"","","","","","0",""
"52556","52556",Dwight Way + 7th St,37.860206,-122.293678,,"","","","","","0",""
"51667","51667",Dwight Way + 9th St,37.860614,-122.292147,,"","","","","","0",""
"55925","55925",Dwight Way + 9th St,37.860622,-122.291637,,"","","","","","0",""
"56980","56980",Dwight Way + Bonar St,37.861609,-122.286078,,"","","","","","0",""
"57713","57713",Dwight Way + California St,37.862586,-122.278566,,"","","","","","0",""
"50977","50977",Dwight Way + California St,37.862475,-122.278491,,"","","","","","0",""
"59234","59234",Dwight Way + Curtis St,37.861391,-122.28779,,"","","","","","0",""
"58007","58007",Dwight Way + Grant St,37.863141,-122.274268,,"","","","","","0",""
"56586","56586",Dwight Way + Grant St,37.862978,-122.274505,,"","","","","","0",""
"51959","51959",Dwight Way + Mabel St,37.861578,-122.28557,,"","","","","","0",""
"58575","58575",Dwight Way + Martin Luther King Jr Way,37.863372,-122.272396,,"","","","","","0",""
"50575","50575",Dwight Way + Martin Luther King Jr Way,37.863355,-122.271746,,"","","","","","0",""
"55313","55313",Dwight Way + Mathews St,37.86137,-122.287041,,"","","","","","0",""
"55246","55246",Dwight Way + Mc Gee Av,37.862852,-122.276508,,"","","","","","0",""
"58484","58484",Dwight Way + Mc Gee Av,37.862716,-122.276664,,"","","","","","0",""
"51180","51180",Dwight Way + Milvia St,37.863579,-122.270027,,"","","","","","0",""
"55070","55070",Dwight Way + Sacramento St,37.862185,-122.280669,,"","","","","","0",""
"55019","55019",Dwight Way + Sacramento St,37.862292,-122.280934,,"","","","","","0",""
"56200","56200",Dwight Way + San Pablo Av,37.861103,-122.289158,,"","","","","","0",""
"50922","50922",Dwight Way + San Pablo Av,37.861088,-122.289931,,"","","","","","0",""
"50877","50877",Dwight Way + Valley St,37.861777,-122.283939,,"","","","","","0",""
"55249","55249",Dwight Way + Valley St,37.861877,-122.284008,,"","","","","","0",""
"55755","55755",Dyer St + Alvarado Blvd,37.590334,-122.069056,,"","","","","","0",""
"50509","50509",Dyer St + Alvarado-Niles Rd,37.596593,-122.070844,,"","","","","","0",""
"54654","54654",Dyer St + Flint St,37.604364,-122.069316,,"","","","","","0",""
"55934","55934",Dyer St + Ratekin Dr,37.59989,-122.070276,,"","","","","","0",""
"52253","52253",Dyer St + San Carlos Way,37.595799,-122.070806,,"","","","","","0",""
"52059","52059",Dyer St + Santa Susana Av,37.592665,-122.068948,,"","","","","","0",""
"56233","56233",Dyer St + Santa Susana Way,37.592828,-122.068725,,"","","","","","0",""
"56763","56763",Dyer St + Union Landing Blvd,37.598577,-122.071011,,"","","","","","0",""
"58859","58859",Dyer St + Whipple Rd,37.604462,-122.068923,,"","","","","","0",""
"54744","54744",E 10th St + 2nd Av,37.795897,-122.258977,,"","","","","","0",""
"54534","54534",E 10th St + 2nd Av,37.79582,-122.259179,,"","","","","","0",""
"52883","52883",E 10th St + 4th Av,37.794501,-122.25767,,"","","","","","0",""
"59722","59722",E 10th St + 4th Av,37.794692,-122.257621,,"","","","","","0",""
"55090","55090",E 10th St + Fallon St,37.797834,-122.26311,,"","","","","","0",""
"58897","58897",E 10th St + Kaiser Convention Center,37.796917,-122.260825,,"","","","","","0",""
"52759","52759",E 12th St + 10th Av,37.791135,-122.250495,,"","","","","","0",""
"56728","56728",E 12th St + 23rd Av,37.782539,-122.23646,,"","","","","","0",""
"53256","53256",E 12th St + 23rd Av,37.782265,-122.236583,,"","","","","","0",""
"56447","56447",E 12th St + 25th Av,37.781015,-122.234618,,"","","","","","0",""
"51159","51159",E 12th St + 25th Av,37.781323,-122.234452,,"","","","","","0",""
"56738","56738",E 12th St + 29th Av,37.777883,-122.230065,,"","","","","","0",""
"55057","55057",E 12th St + 29th Av,37.778189,-122.23001,,"","","","","","0",""
"52758","52758",E 12th St + 5th Av,37.795215,-122.255107,,"","","","","","0",""
"57785","57785",E 12th St + Fruitvale Av,37.776552,-122.226763,,"","","","","","0",""
"52366","52366",E 14th St + 141st Av,37.712841,-122.1392,,"","","","","","0",""
"51228","51228",E 14th St + 141st Av,37.71253,-122.139188,,"","","","","","0",""
"56554","56554",E 14th St + 143rd Av,37.711914,-122.137859,,"","","","","","0",""
"57117","57117",E 14th St + 144th Av,37.71062,-122.136455,,"","","","","","0",""
"57171","57171",E 14th St + 145th Av,37.710476,-122.135808,,"","","","","","0",""
"56632","56632",E 14th St + 148th Av,37.708786,-122.133813,,"","","","","","0",""
"59449","59449",E 14th St + 148th Av,37.708431,-122.13287,,"","","","","","0",""
"50702","50702",E 14th St + 150th Av,37.705447,-122.12906,,"","","","","","0",""
"55538","55538",E 14th St + 150th Av,37.70609,-122.129525,,"","","","","","0",""
"50200","50200",E 14th St + 153rd Av,37.703826,-122.1263,,"","","","","","0",""
"55586","55586",E 14th St + 159th Av,37.699597,-122.120677,,"","","","","","0",""
"50919","50919",E 14th St + 159th Av,37.700267,-122.12125,,"","","","","","0",""
"51778","51778",E 14th St + 163rd Av,37.695795,-122.11529,,"","","","","","0",""
"59656","59656",E 14th St + 163rd Av,37.696008,-122.115153,,"","","","","","0",""
"58818","58818",E 14th St + 164th Av,37.694956,-122.113701,,"","","","","","0",""
"51758","51758",E 14th St + 164th St,37.694519,-122.113474,,"","","","","","0",""
